class,isosurface_points,isosurface_cells,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,intensity_range,iqr_intensity,voxel_count,high_intensity_voxels,voxel_ratio,high_intensity_ratio,point_cell_ratio,cell_density,point_density
glioma,16204,31840,0.08515566191513835,0.012699869354808858,0.11386611322881883,0.0,0.7568627595901489,0.0011531428499595023,0.16001009860014195,0.7568627595901489,0.15885695575018244,352576,1081,0.33624267578125,0.0010309219360351562,0.5089195979899498,0.09030677073879106,0.045958885460156106
glioma,24256,48076,0.08941481596946028,0.03595782482169362,0.11356918761431478,0.0,0.8509804010391235,0.0007650601315826337,0.15563316816196,0.8509804010391235,0.15486810803037734,369699,3772,0.3525724411010742,0.003597259521484375,0.5045344870621516,0.130040925185083,0.06561013148534348
glioma,34066,67228,0.10910317818349491,0.07209597424166837,0.11440537772441782,0.0,0.8549019694328308,0.01401645449748202,0.1834262084202494,0.8549019694328308,0.1694097539227674,464233,5057,0.44272708892822266,0.004822731018066406,0.5067233890640804,0.14481521132707068,0.07338125467168426
glioma,32978,65512,0.059096164562400966,0.003001438862718424,0.10834737893001771,0.0,0.7960784435272217,0.0,0.08170873867034815,0.7960784435272217,0.08170873867034815,241135,4064,0.2299642562866211,0.003875732421875,0.5033886921480034,0.27168183797457857,0.13676156509838888
glioma,30804,60932,0.07924766010499903,0.009247956836071507,0.12746845958755018,0.0,0.8745098114013672,0.0,0.13290111492259132,0.8745098114013672,0.13290111492259132,289255,3896,0.27585506439208984,0.00371551513671875,0.5055471673340773,0.21065150127050528,0.10649426976197472
glioma,3478,6820,0.07891310658284491,0.02307730116671076,0.09621975931912231,0.0,0.7529411911964417,0.0007650601315826351,0.1483020436900883,0.7529411911964417,0.14753698355850564,364552,260,0.34766387939453125,0.000247955322265625,0.5099706744868036,0.0187078935241063,0.009540477078715793
glioma,27770,54860,0.08669070634636342,0.0117647061124444,0.12058941081344374,0.0,0.8588235378265381,0.0007696890545761631,0.1588531561494862,0.8588235378265381,0.15808346709491003,345982,3667,0.3299541473388672,0.0034971237182617188,0.506197593875319,0.15856316224543474,0.08026429120590088
glioma,5436,10688,0.04640980502960116,0.003916845157933021,0.08399555502448558,0.0,0.8509804010391235,0.0,0.055780193885010994,0.8509804010391235,0.055780193885010994,200821,211,0.19151782989501953,0.00020122528076171875,0.5086077844311377,0.05322152563725905,0.02706888223841132
glioma,24736,48820,0.08254474554773635,0.017075569313873946,0.1130327485962877,0.0,0.8705882430076599,0.0007687619304015266,0.14455368278515943,0.8705882430076599,0.14378492085475789,338374,2972,0.32269859313964844,0.002834320068359375,0.5066775911511675,0.14427822468629387,0.0731025433396183
glioma,23364,46164,0.06272338517598688,0.003804044355141985,0.10925657452638335,0.0,0.729411780834198,0.0,0.0888643930421994,0.729411780834198,0.0888643930421994,250366,1135,0.2387676239013672,0.0010824203491210938,0.5061086560956589,0.1843860588099023,0.09331938042705479
glioma,51492,102544,0.1097879758507132,0.01958422532456473,0.14697528898845444,0.0,0.9529411792755127,0.007758247595793524,0.1921568661928177,0.9529411792755127,0.18439861859702417,380037,11427,0.36243152618408203,0.010897636413574219,0.5021454205024185,0.269826359012412,0.13549207050892412
glioma,20922,41048,0.06174943303153979,0.0037527074208811282,0.10669606289828643,0.0,0.8078431487083435,0.0,0.09604604360698954,0.8078431487083435,0.09604604360698954,258033,994,0.2460794448852539,0.0009479522705078125,0.5096959656986942,0.15908042769723252,0.08108265221890223
glioma,25582,50512,0.07873745188713278,0.007758247595793524,0.11639011731304343,0.0,0.8392156958580017,0.0,0.14740670155634972,0.8392156958580017,0.14740670155634972,320946,3025,0.3060779571533203,0.0028848648071289062,0.5064539119417169,0.1573847313878347,0.0797081128912652
glioma,14570,28544,0.06294047846200794,0.003879123797896762,0.09587980134669795,0.0,0.7254902124404907,0.0,0.11923761751203393,0.7254902124404907,0.11923761751203393,295458,818,0.2817707061767578,0.0007801055908203125,0.5104400224215246,0.09660933195242641,0.049313269567925054
glioma,17098,33592,0.06500538440053086,0.007505414841762256,0.0967018704843742,0.0,0.7215686440467834,0.0,0.12147593823845988,0.7215686440467834,0.12147593823845988,298451,771,0.2846250534057617,0.0007352828979492188,0.5089902357704216,0.1125544896817233,0.05728913624011982
glioma,35864,71428,0.09306656437064476,0.022824265227439907,0.12457907757841452,0.0,0.9607843160629272,0.007246114409008495,0.15922028465719704,0.9607843160629272,0.15197417024818854,356749,7830,0.3402223587036133,0.0074672698974609375,0.5021000168001344,0.2002192017356741,0.10053006455519146
glioma,20978,41224,0.08328286502970636,0.01163737093306908,0.11308702284707901,0.0,0.7490196228027344,0.00038484452728808154,0.15275695790368518,0.7490196228027344,0.1523721133763971,351144,1502,0.33487701416015625,0.0014324188232421875,0.5088783233068116,0.11739912970177477,0.05974187228031805
glioma,21224,41748,0.07255126506537828,0.010534258738232667,0.10674439274103728,0.0,0.843137264251709,0.0005772667680832053,0.13142356626991192,0.843137264251709,0.13084629950182872,307875,1586,0.2936124801635742,0.0015125274658203125,0.5083836351441985,0.13560048721071863,0.06893706861550954
glioma,30478,60408,0.0695514077163281,0.00554593586669901,0.11693246068970202,0.0,0.8352941274642944,0.0,0.10655107837909801,0.8352941274642944,0.10655107837909801,270157,3341,0.2576417922973633,0.0031862258911132812,0.504535823069792,0.22360331214812126,0.112815881135784
glioma,35336,70256,0.07726852543200388,0.007384659771490037,0.1225569141751012,0.0,0.8627451062202454,0.00038484452728808154,0.12692516098404655,0.8627451062202454,0.12654031645675848,299225,4938,0.28536319732666016,0.0047092437744140625,0.5029606012297883,0.2347932158075027,0.11809173698721698
glioma,18156,35904,0.06660883302193082,0.007008227248741009,0.11177187449322587,0.0,0.7960784435272217,0.0,0.09754676286014792,0.7960784435272217,0.09754676286014792,259485,1579,0.24746417999267578,0.0015058517456054688,0.5056818181818182,0.13836637955951211,0.06996936239088965
glioma,9196,17908,0.0847651971102678,0.050501763492402034,0.09645328051184808,0.0,0.6235294342041016,0.003902685433436902,0.14550785289056017,0.6235294342041016,0.14160516745712326,397268,27,0.3788642883300781,2.574920654296875e-05,0.5135135135135135,0.04507788193360653,0.023148101533473624
glioma,27146,53416,0.10177682952676377,0.058684035304833806,0.11681359953389002,0.0,0.8470588326454163,0.0013211367581001717,0.18079786131878672,0.8470588326454163,0.17947672456068656,438390,2320,0.41808128356933594,0.0022125244140625,0.5081997903249963,0.12184584502383722,0.061922032893086065
glioma,52580,104332,0.12263308039246217,0.044882264472298816,0.14422309045054232,0.0,0.9058823585510254,0.007833690315866042,0.22373819169655038,0.9058823585510254,0.21590450138068434,439945,8176,0.41956424713134766,0.0077972412109375,0.5039681018287774,0.23714782529634387,0.11951493936742093
glioma,34130,67348,0.11412299914554062,0.07146476177681976,0.1214605031512305,0.0,0.9019607901573181,0.01163737093306908,0.1985231405196001,0.9019607901573181,0.18688576958653103,461684,4236,0.4402961730957031,0.004039764404296875,0.5067708023994774,0.1458746675215082,0.0739250223096317
glioma,26104,51448,0.07080095415813857,0.007833690315866042,0.10615271039385375,0.0,0.8117647171020508,0.0,0.12936647537572474,0.8117647171020508,0.12936647537572474,309763,2530,0.2954130172729492,0.0024127960205078125,0.507386098584979,0.1660882674819136,0.08427087805838657
glioma,34962,69152,0.09716194600517453,0.024984762692406886,0.1258819052236153,0.0,0.8627451062202454,0.0005772667680832053,0.1725827255180655,0.8627451062202454,0.1720054587499823,389929,3241,0.37186527252197266,0.0030908584594726562,0.5055819065247571,0.1773451064168092,0.08966247701504633
glioma,21154,41720,0.08565368292106455,0.02327474186613816,0.10914847345689832,0.0,0.8156862854957581,0.0009621112953712865,0.1552861963650382,0.8156862854957581,0.1543240850696669,373543,2312,0.35623836517333984,0.00220489501953125,0.5070469798657719,0.11168727562824092,0.05663069579673558
glioma,26496,52284,0.056350421234136965,0.0036923298857450184,0.099473889993118,0.0,0.7490196228027344,0.0,0.08551101996026989,0.7490196228027344,0.08551101996026989,242118,1896,0.23090171813964844,0.00180816650390625,0.5067707137938949,0.21594429162639706,0.10943424280722623
glioma,35496,70176,0.1028245168721435,0.057171807249043714,0.11716138183563762,0.0,0.9058823585510254,0.01077564621569229,0.1730797596637582,0.9058823585510254,0.1623041134480659,426803,4212,0.4070310592651367,0.004016876220703125,0.5058139534883721,0.16442246188522575,0.0831671754884572
glioma,9752,19260,0.06803693013353965,0.0078053708668738035,0.10245272164042989,0.0,0.7882353067398071,0.0,0.11894926295276043,0.7882353067398071,0.11894926295276043,288605,1032,0.2752351760864258,0.00098419189453125,0.5063343717549325,0.0667348105542177,0.033790128376154256
glioma,39340,77972,0.07984729676593194,0.009951267791074815,0.12278529930450068,0.0,0.929411768913269,0.0,0.14084168218317417,0.929411768913269,0.14084168218317417,312202,5952,0.29773902893066406,0.00567626953125,0.504540091314831,0.24974856022703248,0.12600816138269455
glioma,50612,100560,0.11177122415263885,0.03323096853326454,0.14009770682375644,0.0,0.8823529481887817,0.007463450547893717,0.1978102974332632,0.8823529481887817,0.1903468468853695,409424,8994,0.3904571533203125,0.008577346801757812,0.5033015115354017,0.2456133494861073,0.1236175700496307
glioma,22402,44188,0.0780873881319928,0.02075108897874757,0.10613770340930609,0.0,0.800000011920929,0.0022951803039018906,0.13104580504996619,0.800000011920929,0.1287506247460643,320622,1832,0.3057689666748047,0.00174713134765625,0.5069702181587762,0.13781961312698443,0.06987043933354542
glioma,17836,35376,0.06630033093170366,0.0075054148417622564,0.1023622853420975,0.0,0.843137264251709,0.003001438862718423,0.1089353415933545,0.843137264251709,0.10593390273063608,278209,1915,0.2653207778930664,0.0018262863159179688,0.5041836273179556,0.12715620271091158,0.06411007551876467
glioma,38708,76384,0.11625508957447911,0.07637337178683974,0.12087306294878405,0.0,0.8352941274642944,0.016637806941552525,0.19156190113782906,0.8352941274642944,0.17492409419627653,466878,4886,0.4452495574951172,0.0046596527099609375,0.5067553414327608,0.16360590989509036,0.08290816872930401
glioma,3756,7280,0.07679960228734142,0.04743372543274306,0.08244963262905228,0.0,0.7372549176216125,0.009449500555171722,0.13035078608099696,0.7372549176216125,0.12090128552582523,358726,87,0.34210777282714844,8.296966552734375e-05,0.515934065934066,0.020294040576930582,0.010470386869086712
glioma,17236,33948,0.06425096411987652,0.003902685433436902,0.10432282876687585,0.0,0.7607843279838562,0.0,0.10675663492706024,0.7607843279838562,0.10675663492706024,271028,1379,0.2584724426269531,0.0013151168823242188,0.5077176858725109,0.12525643106985257,0.06359490532343522
glioma,18914,37360,0.07976716193132967,0.024984762692406827,0.1053631952140498,0.0,0.7803921699523926,0.0011545335361664117,0.1380661826954234,0.7803921699523926,0.136911649159257,334372,1781,0.3188819885253906,0.0016984939575195312,0.5062633832976445,0.11173184357541899,0.05656574115057481
glioma,30902,61084,0.07815883916256774,0.0117647061124444,0.11527126416033832,0.0,0.8627451062202454,0.0,0.13911016134095147,0.8627451062202454,0.13911016134095147,314986,3513,0.30039405822753906,0.0033502578735351562,0.5058935236723201,0.19392607925431607,0.09810594756592357
glioma,30094,59748,0.07290775564738396,0.0079268202348479,0.11924139999948662,0.0,0.9254902005195618,0.004357413850003616,0.11163024540327478,0.9254902005195618,0.10727283155327116,278957,6796,0.2660341262817383,0.006481170654296875,0.5036821316194684,0.21418354800202183,0.10788042601547909
glioma,17620,34524,0.07782778978474163,0.011091871733398019,0.11295001000298982,0.0,0.8470588326454163,0.0,0.1347121353966719,0.8470588326454163,0.1347121353966719,314343,895,0.29978084564208984,0.0008535385131835938,0.5103695979608388,0.10982907206459186,0.056053419354017746
glioma,35102,69796,0.0884314188242265,0.016740736411506453,0.12352955177107136,0.0,0.8980392217636108,0.0009621112953712865,0.15184492945553338,0.8980392217636108,0.15088281816016208,351140,4836,0.3348731994628906,0.004611968994140625,0.5029228035990602,0.19876972147861252,0.09996582559662813
glioma,28290,55740,0.09647547198784955,0.04359751286042907,0.11811661333958443,0.0,0.8313725590705872,0.001150827318689042,0.16984716860610216,0.8313725590705872,0.16869634128741312,408777,2465,0.38984012603759766,0.0023508071899414062,0.5075349838536061,0.13635796534540837,0.0692064377398924
glioma,13878,27248,0.048967704360181205,0.0036230572045042476,0.08809879586682147,0.0,0.9019607901573181,0.0,0.06392519683894067,0.9019607901573181,0.06392519683894067,220053,1121,0.20985889434814453,0.0010690689086914062,0.5093217850851439,0.12382471495503355,0.0630666248585568
glioma,29480,58368,0.0753480440670018,0.012699869354808858,0.11442021023568526,0.0,0.8352941274642944,0.0,0.13056258642963164,0.8352941274642944,0.13056258642963164,304671,4391,0.2905569076538086,0.004187583923339844,0.5050712719298246,0.19157714386994495,0.09676011172707609
glioma,1392,2696,0.08127615517790253,0.05915567243343331,0.08112296432052422,0.0,0.7019608020782471,0.010481498237037127,0.13576933154452306,0.7019608020782471,0.12528783330748594,384594,36,0.3667774200439453,3.4332275390625e-05,0.516320474777448,0.007009989755430402,0.003619401238708872
glioma,30388,59920,0.10813806179085654,0.08189567097945806,0.10670213983685725,0.0,0.8509804010391235,0.015667380631732085,0.18092415694801534,0.8509804010391235,0.16525677631628324,479203,4476,0.4570035934448242,0.004268646240234375,0.5071428571428571,0.1250409534164018,0.06341362637546093
glioma,35990,70908,0.07567589402519033,0.01009092502088864,0.1214801988018918,0.0,0.8705882430076599,0.0,0.11611387263201646,0.8705882430076599,0.11611387263201646,278870,3615,0.26595115661621094,0.0034475326538085938,0.5075590906526767,0.25426901423602394,0.12905654964678884
glioma,28034,55464,0.09413131484673591,0.021270336724787335,0.12176577732856562,0.0,0.8823529481887817,0.004027895410431544,0.16935149743214617,0.8823529481887817,0.16532360202171462,372330,3479,0.35508155822753906,0.0033178329467773438,0.5054449733160248,0.1489646281524454,0.07529342250154433
glioma,25450,50272,0.08789652955868187,0.031072336101416697,0.11260673489170708,0.0,0.8823529481887817,0.0019219047803610333,0.15010829327036457,0.8823529481887817,0.14818638849000354,365299,2089,0.3483762741088867,0.0019922256469726562,0.5062460216422661,0.13761877256712993,0.06966895611540136
glioma,28360,56120,0.09385221575645697,0.04325811051452621,0.1153176381859583,0.0,0.8823529481887817,0.001905727013904823,0.1625501972739737,0.8823529481887817,0.1606444702600689,388568,4360,0.37056732177734375,0.00415802001953125,0.5053456878118318,0.14442774495069075,0.07298593811121863
glioma,9098,17816,0.06222886747039096,0.007384659771490037,0.08743187513465282,0.0,0.7450980544090271,0.0,0.12102224934151962,0.7450980544090271,0.12102224934151962,302934,541,0.28890037536621094,0.0005159378051757812,0.5106645711719803,0.05881149029161468,0.030032944469752486
glioma,23162,45624,0.0631859095360608,0.0037527074208811282,0.1071739081490607,0.0,0.7882353067398071,0.0,0.09908525513187061,0.7882353067398071,0.09908525513187061,261641,1988,0.24952030181884766,0.001895904541015625,0.5076714010170086,0.17437634009960212,0.08852588088258338
glioma,12856,25240,0.09430224707634458,0.06539078146869282,0.0989662288895956,0.0,0.7176470756530762,0.01009092502088864,0.15596581449546737,0.7176470756530762,0.14587488947457872,424810,1037,0.40513038635253906,0.0009889602661132812,0.5093502377179081,0.05941479720345566,0.03026294107954144
glioma,38716,76900,0.08087548387951259,0.0134545672270662,0.12569100889399396,0.0,0.9254902005195618,0.0,0.13494887576316883,0.9254902005195618,0.13494887576316883,303239,6926,0.28919124603271484,0.0066051483154296875,0.5034590377113134,0.2535953488832241,0.12767487031681282
glioma,14774,29036,0.07025357314898568,0.007758247595793524,0.10487770479377402,0.0,0.8117647171020508,0.0,0.1206673574940109,0.8117647171020508,0.1206673574940109,296456,996,0.28272247314453125,0.000949859619140625,0.5088166414106626,0.0979437083412041,0.049835388725476965
glioma,26154,51920,0.056358038914104486,0.006048267697034437,0.10671881681556109,0.0,0.8117647171020508,0.0,0.053609825289153194,0.8117647171020508,0.053609825289153194,220230,1921,0.21002769470214844,0.0018320083618164062,0.5037365177195686,0.23575353040003633,0.11875766244380874
glioma,4514,8736,0.05074635121794183,0.006299667286129583,0.0822443112931914,0.0,0.7254902124404907,0.0,0.08688489059393696,0.7254902124404907,0.08688489059393696,240665,75,0.22951602935791016,7.152557373046875e-05,0.5167124542124543,0.03629942035609665,0.018756362578688218
glioma,39922,79240,0.12014571731240048,0.08719502572085822,0.12460088214299751,0.0,0.8352941274642944,0.011412132613719954,0.1985231405196001,0.8352941274642944,0.18711100790588014,496311,5280,0.47331905364990234,0.005035400390625,0.5038112064613831,0.15965795640233643,0.08043746763622003
